"month","name","bank","acquired","tenure","title_status","male","rating","branch_id"
21,"B7769","B",0,14.9185489390828,2,1,NA,"3"
21,"B7778","B",0,2.1574264202601,1,1,NA,"3"
21,"B7787","B",0,1.58247775496235,0,0,NA,"3"
21,"B7812","B",0,1.6208076659822,0,0,NA,"10"
21,"B7824","New Hire",0,-0.0355920602327173,0,0,NA,"10"
21,"B7831","B",0,4.35044490075291,2,0,NA,"10"
21,"B7852","B",0,6.02600958247776,1,1,NA,"46"
21,"B7867","New Hire",0,0.136892539356605,0,0,NA,"19"
21,"B7938","New Hire",0,0.0492813141683778,0,1,NA,"3"
21,"B7977","B",0,4.67624914442163,0,1,NA,"3"
21,"B7983","B",0,9.59069130732375,0,0,NA,"3"
21,"B8001","New Hire",0,0.298425735797399,1,0,NA,"50"
21,"B8023","B",0,1.42368240930869,1,0,NA,"10"
21,"B8085","New Hire",0,0.0876112251882272,1,0,NA,"14"
21,"B8086","New Hire",0,0.0465434633812457,0,1,NA,"38"
21,"B8090","B",0,8.57768651608487,2,0,NA,"3"
21,"B8091","New Hire",0,1.2703627652293,1,0,NA,"2"
21,"B8157","B",0,4.58590006844627,1,1,NA,"3"
21,"B8161","B",0,7.10198494182067,0,0,3.412,"19"
21,"B8167","B",0,12.8898015058179,1,0,NA,"46"
21,"B8195","New Hire",0,1.27310061601643,1,0,NA,"19"
21,"B8205","B",0,2.65297741273101,0,0,NA,"42"
21,"B8210","B",0,4.35044490075291,1,0,NA,"14"
21,"B8270","New Hire",0,0.4435318275154,0,0,NA,"19"
21,"B8282","B",0,16.8898015058179,2,1,NA,"3"
21,"B8291","New Hire",0,0.145106091718001,0,0,NA,"10"
21,"B8299","B",0,4.35044490075291,1,0,NA,"10"
21,"B8321","B",0,1.40999315537303,0,0,NA,"3"
21,"B8341","B",0,3.80561259411362,1,0,NA,"18"
21,"B8358","New Hire",0,0.777549623545517,1,0,NA,"46"
21,"B8432","New Hire",0,0.449007529089665,0,1,NA,"46"
21,"B8445","New Hire",0,-0.0657084188911704,0,1,NA,"3"
21,"B8460","B",0,4.35044490075291,0,0,NA,"10"
21,"B8462","New Hire",0,0.928131416837782,0,0,3.244,"46"
21,"B8559","B",0,2.40383299110198,2,0,NA,"3"
21,"B8565","B",0,4.35044490075291,1,0,NA,"10"
21,"B8594","B",0,6.15468856947296,1,1,NA,"46"
21,"B8704","B",0,9.2539356605065,2,1,NA,"22"
21,"B8727","New Hire",0,0.298425735797399,2,1,NA,"3"
21,"B8771","B",0,9.47296372347707,2,0,NA,"19"
21,"B8885","New Hire",0,0.54757015742642,0,1,NA,"46"
21,"B8890","B",0,12.0438056125941,2,1,NA,"19"
21,"B8896","B",0,4.19986310746064,2,0,NA,"3"
21,"B8912","New Hire",0,-0.0657084188911704,0,0,NA,"46"
21,"B8936","B",0,4.35044490075291,0,0,NA,"2"
21,"B8943","B",0,5.1854893908282,1,0,NA,"34"
21,"B8954","B",0,3.4031485284052,0,1,NA,"19"
21,"B8957","New Hire",0,-0.027378507871321,2,1,NA,"3"
21,"B9077","New Hire",0,1.00752908966461,0,0,NA,"3"
21,"B9111","B",0,16.9719370294319,0,1,NA,"46"
21,"B9117","New Hire",0,1.25119780971937,0,0,NA,"46"
21,"B9121","New Hire",0,-0.0109514031485284,0,0,NA,"26"
21,"B9122","B",0,2.70225872689938,1,0,NA,"19"
21,"B9137","B",0,4.35044490075291,2,1,NA,"10"
21,"B9207","New Hire",0,0.0301163586584531,0,0,NA,"41"
21,"B9242","B",0,1.39082819986311,1,0,NA,"1"
21,"B9250","New Hire",0,0.240930869267625,0,0,NA,"33"
21,"B9252","B",0,11.2416153319644,1,1,NA,"7"
21,"B9258","B",0,11.2197125256674,0,0,NA,"46"
21,"B9328","B",0,3.13210130047912,0,0,NA,"3"
21,"B9344","B",0,1.58247775496235,0,1,NA,"3"
21,"B9367","New Hire",0,0.0109514031485284,0,0,NA,"38"
21,"B9383","New Hire",0,0.375085557837098,1,0,NA,"25"
21,"B9466","New Hire",0,0.202600958247775,1,0,NA,"17"
21,"B9490","B",0,4.35044490075291,1,0,NA,"4"
21,"B9502","B",0,4.35044490075291,1,1,NA,"17"
21,"B9511","New Hire",0,0.714579055441478,0,1,NA,"8"
21,"B9546","New Hire",0,0.202600958247775,0,1,NA,"18"
21,"B9586","B",0,14.3463381245722,0,0,NA,"19"
21,"B9607","B",0,2.11362080766598,1,0,NA,"46"
21,"B9624","B",0,11.3182751540041,2,0,NA,"11"
21,"B9656","New Hire",0,-0.0109514031485284,0,0,NA,"12"
21,"B9690","New Hire",0,1.13894592744695,1,0,NA,"4"
21,"B9705","B",0,12.2546201232033,0,0,NA,"19"
21,"B9724","New Hire",0,0.125941136208077,0,0,NA,"18"
21,"B9801","B",0,14.4421629021218,0,0,NA,"19"
21,"B9833","New Hire",0,0.279260780287474,0,0,NA,"34"
21,"L0039","L",1,7.41683778234086,1,0,NA,"36"
21,"L0080","L",1,6.91033538672142,0,0,NA,"3"
21,"L0125","L",1,9.82067077344285,0,0,NA,"36"
21,"L0132","L",1,3.97535934291581,0,0,2.048,"34"
21,"L0146","L",1,18.0643394934976,1,0,NA,"23"
21,"L0205","L",1,32.4572210814511,1,0,NA,"19"
21,"L0240","L",1,5.98220396988364,0,0,3.664,"19"
21,"L0265","L",1,1.74127310061602,0,1,NA,"3"
21,"L0310","L",1,35.1786447638604,0,0,NA,"23"
21,"L0514","L",1,30.6447638603696,1,0,NA,"28"
21,"L0519","L",1,21.2265571526352,0,0,NA,"23"
21,"L0554","L",1,15.2799452429843,1,0,NA,"26"
21,"L0565","L",1,30.9185489390828,2,0,NA,"23"
21,"L0590","L",1,17.7960301163587,0,0,NA,"19"
21,"L0641","L",1,13.4647501711157,2,0,NA,"3"
21,"L0689","L",1,2.40657084188912,1,0,NA,"23"
21,"L0714","L",1,2.65571526351814,0,1,NA,"46"
21,"L0730","L",1,24.2874743326489,2,0,NA,"23"
21,"L0854","L",1,11.7399041752225,1,0,NA,"32"
21,"L0879","L",1,1.58247775496235,0,0,NA,"39"
21,"L0883","L",1,10.1492128678987,1,0,NA,"3"
21,"L0892","L",1,9.49760438056126,1,0,NA,"33"
21,"L0982","L",1,18.2751540041068,0,1,NA,"23"
21,"L1010","L",1,34.2340862422998,2,0,NA,"23"
21,"L1046","L",1,30.0479123887748,2,1,NA,"35"
21,"L1285","L",1,2.13826146475017,1,0,NA,"32"
21,"L1309","L",1,12.7173169062286,1,0,NA,"36"
21,"L1355","L",1,10.2614647501711,2,0,NA,"3"
21,"L1418","L",1,19.3867214236824,2,1,NA,"3"
21,"L1627","L",1,1.65913757700205,0,0,NA,"3"
21,"L1640","L",1,7.23613963039014,1,0,NA,"39"
21,"L1652","L",1,9.9192334017796,1,0,NA,"39"
21,"L1670","L",1,11.7590691307324,0,0,NA,"23"
21,"L1746","L",1,22.9322381930185,1,0,NA,"16"
21,"L1989","L",1,10.1492128678987,1,0,NA,"41"
21,"L2125","L",1,44.3367556468172,0,0,NA,"23"
21,"L2139","L",1,1.74127310061602,1,0,NA,"35"
21,"L2187","L",1,3.82477754962355,1,1,NA,"32"
21,"L2203","L",1,6.83367556468172,0,1,NA,"46"
21,"L2213","L",1,7.75359342915811,1,0,NA,"12"
21,"L2241","L",1,44.2436687200548,0,0,NA,"23"
21,"L2277","L",1,6.9678302532512,2,1,NA,"47"
21,"L2355","L",1,38.2231348391513,0,0,NA,"35"
21,"L2402","L",1,7.09924709103354,1,0,NA,"3"
21,"L2446","L",1,20.4599589322382,2,1,NA,"23"
21,"L2451","L",1,43.4962354551677,2,1,NA,"23"
21,"L2591","L",1,2.09993155373032,0,0,NA,"41"
21,"L2604","L",1,4.66255989048597,0,0,NA,"23"
21,"L2605","L",1,7.08281998631075,1,0,3.32,"33"
21,"L2761","L",1,28.807665982204,0,0,NA,"23"
21,"L2806","L",1,19.0417522245038,0,0,NA,"32"
21,"L2901","L",1,2.92402464065708,0,1,1.8,"16"
21,"L2916","L",1,1.74127310061602,0,0,NA,"35"
21,"L3004","L",1,12.4490075290897,0,0,NA,"32"
21,"L3117","L",1,15.0554414784394,1,0,NA,"23"
21,"L3125","L",1,15.0910335386721,2,0,NA,"3"
21,"L3235","L",1,1.58247775496235,0,0,NA,"47"
21,"L3244","L",1,4.38056125941136,1,0,NA,"32"
21,"L3359","L",1,8.11772758384668,2,1,NA,"34"
21,"L3444","L",1,39.0499657768652,0,0,NA,"23"
21,"L3557","L",1,2.6694045174538,1,0,NA,"47"
21,"L3666","L",1,2.6694045174538,1,0,NA,"35"
21,"L3706","L",1,1.67830253251198,0,0,NA,"23"
21,"L3749","L",1,2.82819986310746,0,0,NA,"39"
21,"L3969","L",1,15.0527036276523,0,0,NA,"31"
21,"L4016","L",1,30.1190965092402,0,0,NA,"46"
21,"L4047","L",1,29.2950034223135,0,0,NA,"46"
21,"L4096","L",1,2.36824093086927,1,0,NA,"3"
21,"L4099","L",1,4.15058179329227,1,0,NA,"41"
21,"L4177","L",1,16.4161533196441,0,0,NA,"23"
21,"L4303","L",1,37.2292950034223,1,0,NA,"41"
21,"L4350","L",1,1.74127310061602,2,1,NA,"35"
21,"L4437","L",1,9.86173853524983,1,1,NA,"3"
21,"L4635","L",1,26.54893908282,1,0,NA,"23"
21,"L4685","L",1,21.5715263518138,0,0,NA,"33"
21,"L4688","L",1,39.0116358658453,0,0,NA,"3"
21,"L4843","L",1,37.4592744695414,0,0,NA,"23"
21,"L4846","L",1,11.7782340862423,0,0,NA,"19"
21,"L4958","L",1,12.9281314168378,1,0,NA,"27"
21,"L5123","L",1,1.97946611909651,0,0,3.024,"42"
21,"L5183","L",1,2.94318959616701,2,0,NA,"32"
21,"L5193","L",1,15.7618069815195,0,1,NA,"23"
21,"L5392","L",1,14.3463381245722,1,0,NA,"40"
21,"L5403","L",1,1.74127310061602,0,0,NA,"3"
21,"L5405","L",1,2.65297741273101,0,0,NA,"41"
21,"L5419","L",1,1.74127310061602,1,0,NA,"33"
21,"L5432","L",1,9.57426420260096,0,0,NA,"27"
21,"L5550","L",1,22.1601642710472,2,1,NA,"3"
21,"L5645","L",1,1.74127310061602,1,0,3.108,"35"
21,"L5811","L",1,6.75701574264203,0,0,NA,"47"
21,"L5901","L",1,12.3148528405202,0,0,NA,"16"
21,"L5929","L",1,2.52156057494867,1,0,NA,"31"
21,"L5935","L",1,25.8069815195072,0,1,NA,"23"
21,"L6145","L",1,21.0540725530459,2,1,NA,"32"
21,"L6282","L",1,3.2498288843258,0,0,NA,"23"
21,"L6388","L",1,13.8672142368241,2,1,NA,"3"
21,"L6412","L",1,37.2484599589322,0,0,NA,"46"
21,"L6481","L",1,16.9883641341547,0,0,NA,"25"
21,"L6495","L",1,36.9007529089665,1,1,NA,"3"
21,"L6537","L",1,3.01984941820671,1,0,NA,"3"
21,"L6651","L",1,8.07939767282683,2,0,NA,"26"
21,"L6678","L",1,2.98151950718686,1,0,3.212,"42"
21,"L6693","L",1,31.9780971937029,0,0,3.432,"35"
21,"L6845","L",1,14.5872689938398,0,0,NA,"41"
21,"L6937","L",1,3.15400410677618,1,0,NA,"18"
21,"L7005","L",1,25.968514715948,0,0,4,"3"
21,"L7017","L",1,16.2819986310746,1,0,NA,"3"
21,"L7267","L",1,18.715947980835,1,0,NA,"27"
21,"L7280","L",1,29.2758384668036,1,0,NA,"35"
21,"L7302","L",1,1.96577686516085,0,0,3.54,"32"
21,"L7320","L",1,2.82819986310746,1,0,NA,"23"
21,"L7426","L",1,22.1273100616016,2,0,NA,"23"
21,"L7535","L",1,2.65297741273101,1,0,NA,"25"
21,"L7572","L",1,1.86447638603696,0,0,NA,"42"
21,"L7658","L",1,39.2416153319644,0,0,NA,"23"
21,"L7790","L",1,20.5941136208077,0,0,NA,"23"
21,"L7972","L",1,17.45106091718,1,0,NA,"32"
21,"L7974","L",1,4.24640657084189,0,0,NA,"3"
21,"L8007","L",1,1.58247775496235,1,0,NA,"19"
21,"L8153","L",1,18.466803559206,0,0,NA,"23"
21,"L8263","L",1,1.74127310061602,0,0,NA,"35"
21,"L8379","L",1,16.5119780971937,0,0,NA,"31"
21,"L8493","L",1,3.4031485284052,0,0,NA,"31"
21,"L8593","L",1,16.0465434633812,1,0,NA,"35"
21,"L8794","L",1,2.50239561943874,0,1,NA,"46"
21,"L8859","L",1,14.8062970568104,2,0,NA,"3"
21,"L8873","L",1,17.4318959616701,0,0,NA,"23"
21,"L8960","L",1,5.28131416837782,1,0,NA,"28"
21,"L8964","L",1,6.6611909650924,1,0,NA,"26"
21,"L8977","L",1,1.86447638603696,0,0,NA,"42"
21,"L9040","L",1,3.4031485284052,0,0,NA,"27"
21,"L9048","L",1,28.1232032854209,0,0,NA,"23"
21,"L9081","L",1,1.6208076659822,0,0,NA,"19"
21,"L9135","L",1,10.2450376454483,0,0,NA,"33"
21,"L9143","L",1,1.74127310061602,1,0,2.864,"26"
21,"L9146","L",1,5.05133470225873,0,0,NA,"32"
21,"L9163","L",1,1.74127310061602,2,1,NA,"35"
21,"L9196","L",1,6.507871321013,0,1,NA,"23"
21,"L9221","L",1,1.90828199863107,0,0,NA,"28"
21,"L9407","L",1,1.74127310061602,0,0,NA,"45"
21,"L9426","L",1,6.90759753593429,0,0,NA,"46"
21,"L9481","L",1,9.50581793292266,0,0,NA,"31"
21,"L9593","L",1,1.74127310061602,1,0,NA,"45"
21,"L9719","L",1,19.0609171800137,0,0,NA,"23"
21,"L9763","L",1,24.062970568104,1,0,NA,"31"
21,"L9895","L",1,2.25325119780972,0,0,NA,"41"
21,"L9981","L",1,10.4175222450376,1,0,NA,"41"
21,"T0067","T",1,4.30390143737166,2,1,NA,"53"
21,"T0093","T",1,2.29158110882957,1,0,NA,"51"
21,"T0640","T",1,9.3990417522245,2,1,NA,"49"
21,"T0680","T",1,3.5482546201232,1,0,NA,"52"
21,"T1375","T",1,5.02669404517454,2,1,NA,"49"
21,"T1667","T",1,1.80150581793292,0,1,NA,"3"
21,"T2284","T",1,2.95414099931554,1,1,NA,"51"
21,"T2419","T",1,1.1006160164271,1,0,NA,"53"
21,"T3274","T",1,19.7262149212868,2,0,NA,"49"
21,"T3438","T",1,0.509240246406571,0,0,NA,"49"
21,"T3784","T",1,0.777549623545517,0,0,NA,"51"
21,"T4812","T",1,9.72758384668036,1,0,NA,"52"
21,"T5070","T",1,2.95414099931554,0,0,2.264,"53"
21,"T5121","T",1,8.63518138261465,0,0,NA,"49"
21,"T5356","T",1,1.73305954825462,0,0,NA,"51"
21,"T5699","T",1,0.509240246406571,1,1,NA,"50"
21,"T5751","T",1,11.6605065023956,0,0,NA,"49"
21,"T5940","T",1,4.10130047912389,1,0,NA,"38"
21,"T6102","T",1,24.2847364818617,1,0,NA,"52"
21,"T6608","T",1,1.28952772073922,1,0,NA,"51"
21,"T7026","T",1,1.15811088295688,2,1,NA,"49"
21,"T7071","T",1,18.6201232032854,2,1,NA,"52"
21,"T7187","T",1,10.3025325119781,2,1,NA,"49"
21,"T7391","T",1,1.73305954825462,0,0,NA,"46"
21,"T7701","T",1,4.62422997946612,0,0,NA,"49"
21,"T7759","T",1,6.29705681040383,1,0,NA,"49"
21,"T8084","T",1,1.28952772073922,0,0,NA,"52"
21,"T8412","T",1,0.826830937713895,0,0,NA,"53"
21,"T8838","T",1,0.509240246406571,0,0,NA,"50"
21,"T9032","T",1,8.49555099247091,0,0,NA,"49"
21,"T9160","T",1,1.86995208761123,1,1,NA,"50"
21,"T9340","T",1,8.65434633812457,1,0,NA,"53"
21,"T9769","T",1,0.509240246406571,0,0,NA,"52"
21,"T9888","T",1,1.73305954825462,1,0,NA,"50"
21,"T9988","T",1,17.1252566735113,0,0,NA,"3"
22,"B0004","B",0,4.43258042436687,1,0,NA,"1"
22,"B0041","B",0,1.50034223134839,0,0,NA,"47"
22,"B0071","B",0,4.43258042436687,0,0,NA,"10"
22,"B0082","B",0,4.43258042436687,0,0,NA,"4"
22,"B0113","New Hire",0,0.725530458590007,0,0,NA,"23"
22,"B0115","B",0,4.43258042436687,0,0,NA,"5"
22,"B0153","B",0,6.10814510609172,0,1,NA,"3"
22,"B0163","New Hire",0,1.04859685147159,0,1,NA,"46"
22,"B0168","New Hire",0,0.303901437371663,0,1,NA,"26"
22,"B0171","New Hire",0,0.85968514715948,0,1,NA,"19"
22,"B0172","New Hire",0,0.722792607802875,0,0,NA,"19"
22,"B0177","New Hire",0,1.24024640657084,0,1,NA,"46"
22,"B0182","B",0,6.78165639972621,0,0,NA,"3"
22,"B0191","New Hire",0,5.14715947980835,0,0,NA,"3"
22,"B0193","B",0,4.28747433264887,1,1,NA,"19"
22,"B0207","B",0,1.45379876796715,0,1,NA,"3"
22,"B0216","B",0,0.687200547570157,0,0,NA,"46"
22,"B0282","New Hire",0,-0.0219028062970568,0,1,NA,"46"
22,"B0353","New Hire",0,0.618754277891855,0,0,NA,"46"
22,"B0367","New Hire",0,0.553045859000684,1,0,NA,"7"
22,"B0412","New Hire",0,1.4154688569473,2,1,NA,"38"
22,"B0446","B",0,6.90759753593429,1,0,NA,"7"
22,"B0518","B",0,4.43258042436687,0,0,NA,"8"
22,"B0556","New Hire",0,0.240930869267625,1,0,NA,"26"
22,"B0578","B",0,2.69678302532512,1,0,NA,"16"
22,"B0587","B",0,3.73169062286105,1,1,NA,"10"
22,"B0637","New Hire",0,0.933607118412047,0,1,NA,"47"
22,"B0693","B",0,2.71321013004791,2,1,NA,"3"
22,"B0761","B",0,1.42368240930869,0,0,NA,"46"
22,"B0814","New Hire",0,0.20807665982204,0,0,NA,"1"
22,"B0815","New Hire",0,0.303901437371663,0,0,NA,"51"
22,"B0817","New Hire",0,0.917180013689254,1,1,NA,"3"
22,"B0831","New Hire",0,0.657084188911704,0,0,NA,"11"
22,"B0838","New Hire",0,1.12251882272416,0,0,NA,"10"
22,"B0847","B",0,5.55509924709103,0,0,NA,"11"
22,"B0864","New Hire",0,4.43258042436687,0,0,NA,"10"
22,"B0875","B",0,9.79055441478439,1,0,NA,"3"
22,"B0881","B",0,3.58110882956879,1,1,NA,"26"
22,"B0899","B",0,1.66461327857632,1,0,NA,"3"
22,"B0948","New Hire",0,0.0684462696783025,0,0,NA,"46"
22,"B0975","B",0,1.42368240930869,0,0,NA,"3"
22,"B5470","New Hire",0,2.42573579739904,1,0,NA,"34"
22,"B1028","B",0,3.29089664613279,0,1,NA,"5"
22,"B1058","New Hire",0,0.0355920602327173,0,0,NA,"3"
22,"B1110","New Hire",0,0.418891170431211,0,0,NA,"47"
22,"B1115","B",0,4.43258042436687,0,0,NA,"10"
22,"B1144","B",0,2.29158110882957,1,1,NA,"3"
22,"B1199","B",0,1.63997262149213,0,0,NA,"17"
22,"B1221","B",0,4.43258042436687,2,0,NA,"1"
22,"B1231","B",0,4.43258042436687,1,0,NA,"1"
22,"B1246","New Hire",0,7.23887748117728,0,0,NA,"19"
22,"B1258","B",0,2.45037645448323,1,0,NA,"12"
22,"B1277","New Hire",0,0.53388090349076,0,1,NA,"3"
22,"B1338","B",0,4.43258042436687,0,0,NA,"3"
22,"B1352","New Hire",0,4.74469541409993,0,0,NA,"3"
22,"B1369","New Hire",0,1.02669404517454,0,0,NA,"19"
22,"B1371","B",0,1.98767967145791,1,1,NA,"49"
22,"B1389","B",0,14.2149212867899,2,0,NA,"12"
22,"B1399","B",0,9.50308008213552,0,0,NA,"3"
22,"B1455","B",0,4.43258042436687,0,0,NA,"10"
22,"B1514","B",0,15.0773442847365,1,0,NA,"19"
22,"B1575","B",0,4.43258042436687,1,0,NA,"10"
22,"B1588","B",0,11.129363449692,0,0,NA,"47"
22,"B1636","New Hire",0,0.476386036960986,1,0,NA,"31"
22,"B1654","B",0,3.14031485284052,1,0,NA,"16"
22,"B1658","New Hire",0,1.4154688569473,0,1,NA,"3"
22,"B1702","New Hire",0,0.914442162902122,0,0,NA,"46"
22,"B1717","B",0,4.43258042436687,2,0,NA,"10"
22,"B1751","B",0,4.43258042436687,0,0,NA,"8"
22,"B1757","New Hire",0,0.0711841204654346,0,0,NA,"26"
22,"B1776","B",0,1.93018480492813,0,1,NA,"5"
22,"B1785","B",0,14.3983572895277,0,0,NA,"3"
22,"B1806","B",0,1.65639972621492,2,1,NA,"3"
22,"B1852","New Hire",0,4.290212183436,0,1,NA,"12"
22,"B1874","B",0,13.9219712525667,0,0,NA,"3"
22,"B1875","B",0,4.43258042436687,0,0,NA,"3"
22,"B1878","B",0,4.43258042436687,1,0,NA,"10"
22,"B1902","New Hire",0,1.14715947980835,0,1,NA,"19"
22,"B1914","New Hire",0,0.303901437371663,0,0,NA,"51"
22,"B2009","B",0,7.17590691307324,1,1,NA,"38"
22,"B2091","New Hire",0,0.840520191649555,0,0,NA,"49"
22,"B2102","B",0,7.44969199178645,1,0,NA,"46"
22,"B2183","New Hire",0,0.687200547570157,1,0,NA,"10"
22,"B2200","New Hire",0,0.323066392881588,0,0,NA,"10"
22,"B2209","B",0,3.61943874058864,1,0,NA,"1"
22,"B2230","New Hire",0,0.629705681040383,0,0,NA,"3"
22,"B2233","New Hire",0,0.361396303901437,0,0,NA,"25"
22,"B2235","B",0,6.74332648870637,1,1,NA,"5"
22,"B2280","B",0,2.00136892539357,0,0,2.796,"16"
22,"B2295","New Hire",0,0.511978097193703,0,1,NA,"46"
22,"B2299","B",0,3.31279945242984,0,0,NA,"26"
22,"B2320","B",0,17.1060917180014,2,1,NA,"3"
22,"B2332","B",0,3.46611909650924,1,0,NA,"3"
22,"B2353","B",0,4.43258042436687,1,0,NA,"8"
22,"B2359","New Hire",0,0.303901437371663,0,0,NA,"10"
22,"B2373","B",0,6.93497604380561,0,0,3,"3"
22,"B2379","B",0,7.18412046543463,1,0,NA,"46"
22,"B2385","B",0,12.952772073922,0,0,NA,"46"
22,"B2399","New Hire",0,0.240930869267625,0,0,NA,"46"
22,"B2467","New Hire",0,0.16974674880219,0,1,NA,"50"
22,"B2474","B",0,14.2751540041068,2,1,NA,"3"
22,"B2483","New Hire",0,1.1006160164271,1,0,NA,"38"
22,"B2485","New Hire",0,0.054757015742642,0,1,NA,"3"
22,"B2491","New Hire",0,0.876112251882272,0,0,NA,"46"
22,"B2532","B",0,1.85626283367556,1,0,NA,"22"
22,"B2570","B",0,11.2251882272416,1,0,NA,"11"
22,"B2583","New Hire",0,1.16632443531828,0,0,NA,"38"
22,"B2647","New Hire",0,-0.0219028062970568,1,0,NA,"16"
22,"B2656","New Hire",0,1.08966461327858,1,0,NA,"53"
22,"B2667","B",0,10.1711156741958,0,0,NA,"3"
22,"B2670","B",0,1.50034223134839,0,1,NA,"47"
22,"B2708","B",0,6.80082135523614,1,0,NA,"3"
22,"B2742","B",0,6.27789185489391,0,0,NA,"13"
22,"B2754","B",0,4.43258042436687,2,1,NA,"1"
22,"B2765","B",0,1.66461327857632,1,0,NA,"3"
22,"B2771","B",0,4.43258042436687,1,0,NA,"10"
22,"B2781","New Hire",0,-0.0711841204654346,0,0,NA,"26"
22,"B2786","B",0,10.2778918548939,2,1,NA,"3"
22,"B2801","New Hire",0,0.396988364134155,0,0,NA,"46"
22,"B2805","B",0,9.90554414784394,2,0,NA,"3"
22,"B2812","New Hire",0,0.761122518822724,1,0,NA,"49"
22,"B2819","B",0,4.43258042436687,1,0,NA,"14"
22,"B2822","New Hire",0,1.30047912388775,0,0,NA,"46"
22,"B2824","New Hire",0,0.142368240930869,0,0,NA,"28"
22,"B2834","B",0,9.21286789869952,2,1,NA,"26"
22,"B2868","New Hire",0,0.0711841204654346,0,0,NA,"50"
22,"B2888","New Hire",0,0.0711841204654346,0,0,NA,"19"
22,"B2966","B",0,16.4298425735797,0,0,NA,"3"
22,"B2999","New Hire",0,1.41273100616016,0,0,NA,"3"
22,"B3005","B",0,7.18412046543463,0,0,NA,"38"
22,"B3017","New Hire",0,0.0520191649555099,0,0,NA,"23"
22,"B3063","B",0,14.0807665982204,2,1,NA,"3"
22,"B3118","New Hire",0,0.449007529089665,0,0,NA,"46"
22,"B3151","B",0,3.31279945242984,0,0,NA,"8"
22,"B3164","B",0,2.50513347022587,0,1,NA,"19"
22,"B3256","B",0,4.43258042436687,1,0,NA,"2"
22,"B3282","New Hire",0,0.106776180698152,0,0,NA,"47"
22,"B3309","B",0,1.50034223134839,0,0,NA,"47"
22,"B3325","B",0,11.3018480492813,1,0,NA,"11"
22,"B3333","B",0,3.38672142368241,0,0,NA,"14"
22,"B3348","New Hire",0,0.610540725530459,0,0,NA,"46"
22,"B3410","New Hire",0,1.01300479123888,1,0,NA,"49"
22,"B3447","B",0,13.1800136892539,2,0,NA,"3"
22,"B3481","B",0,3.58110882956879,0,0,NA,"46"
22,"B3521","New Hire",0,1.37713894592745,0,0,NA,"10"
22,"B3532","B",0,12.1779603011636,2,1,NA,"3"
22,"B3568","New Hire",0,1.33607118412047,0,0,NA,"19"
22,"B3591","B",0,1.42368240930869,0,0,NA,"3"
22,"B3604","New Hire",0,0.0711841204654346,0,0,NA,"17"
22,"B3646","B",0,4.43258042436687,2,1,NA,"17"
22,"B3753","B",0,3.41957563312799,2,1,NA,"3"
22,"B3830","B",0,3.15400410677618,1,0,NA,"3"
22,"B3832","New Hire",0,0.917180013689254,0,1,3.38,"3"
22,"B3953","B",0,12.0903490759754,2,1,NA,"3"
22,"B3961","B",0,4.43258042436687,0,0,NA,"8"
22,"B3997","New Hire",0,1.06776180698152,1,1,NA,"3"
22,"B4000","New Hire",0,0.783025325119781,0,0,NA,"46"
22,"B4025","B",0,4.43258042436687,0,0,NA,"10"
22,"B4027","B",0,6.20670773442847,2,1,NA,"38"
22,"B4057","B",0,6.13004791238877,0,0,NA,"19"
22,"B4076","New Hire",0,0.744695414099932,0,1,NA,"22"
22,"B4088","New Hire",0,4.36413415468857,1,0,NA,"34"
22,"B4089","B",0,2.21218343600274,2,0,NA,"3"
22,"B4097","B",0,3.43874058863792,0,0,NA,"10"
22,"B4104","B",0,3.50171115674196,1,0,NA,"19"
22,"B4106","B",0,4.43258042436687,0,0,NA,"10"
22,"B4144","B",0,14.6392881587953,2,1,NA,"3"
22,"B4180","New Hire",0,0.240930869267625,0,0,NA,"32"
22,"B4213","B",0,13.700205338809,2,0,NA,"1"
22,"B4228","B",0,3.98357289527721,2,1,NA,"10"
22,"B4239","New Hire",0,0.350444900752909,0,1,NA,"46"
22,"B4265","B",0,4.43258042436687,0,0,NA,"17"
22,"B4286","New Hire",0,3.48528405201917,1,0,NA,"8"
22,"B4406","B",0,2.02874743326489,0,1,NA,"46"
22,"B4427","B",0,3.37029431895962,0,1,NA,"3"
22,"B4429","New Hire",0,0.380561259411362,1,0,NA,"17"
22,"B4439","B",0,10.5106091718001,2,1,NA,"3"
22,"B4440","B",0,13.8535249828884,2,1,NA,"38"
22,"B4443","New Hire",0,0.454483230663929,0,0,NA,"46"
22,"B4445","B",0,13.1225188227242,0,0,NA,"46"
22,"B4462","B",0,7.18412046543463,1,0,NA,"45"
22,"B4496","New Hire",0,1.31964407939767,0,0,NA,"40"
22,"B4505","B",0,9.97946611909651,0,0,3.02,"3"
22,"B4509","B",0,6.70499657768652,0,0,NA,"46"
22,"B4540","B",0,13.160848733744,1,0,NA,"12"
22,"B4560","New Hire",0,1.41273100616016,0,1,NA,"3"
22,"B4619","New Hire",0,0.265571526351814,0,0,NA,"10"
22,"B4620","New Hire",0,0.435318275154004,0,0,NA,"46"
22,"B4631","B",0,4.03285420944558,1,0,NA,"46"
22,"B4674","B",0,4.43258042436687,0,0,NA,"10"
22,"B4690","New Hire",0,0.610540725530459,0,0,NA,"3"
22,"B4723","B",0,11.3210130047912,0,1,NA,"3"
22,"B4756","New Hire",0,-0.0602327173169062,1,0,NA,"38"
22,"B4805","New Hire",0,0.16974674880219,0,0,NA,"16"
